1: nitrous oxide: Specified state points

Temperature, Pressure, Density, Int. Energy, Enthalpy, Entropy, Cv, Cp, Cp/Cv, Sound Speed, Comp. Factor, Heat of Vapor., Molar Mass, Therm. Cond., Viscosity, Vol. Expansivity
(K), (Pa), (kg/m^3), (J/kg), (J/kg), (J/kg-K), (J/kg-K), (J/kg-K), , (m/s), , (J/kg), , (W/m-K), (Pa-s), (1/K)
, , , , , , , , , , , , , , , 
285.0000000, 3750000.000, 100.1091190, 366208.7081, 403667.8331, 1562.962704, 897.3873434, 1797.392855, 2.002917545, 213.1653816, 0.6957574748, Undefined, 44.01288000, 0.01833239199, 0.00001318253075, 0.01179817990
285.0000000, 3775000.000, 101.2181915, 365778.6474, 403074.3147, 1560.008754, 900.5894596, 1818.387066, 2.019107648, 212.6511195, 0.6927214492, Undefined, 44.01288000, 0.01846018191, 0.00001321343086, 0.01199121235
285.0000000, 3800000.000, 102.3418009, 365343.0728, 402473.5510, 1557.038940, 903.8477104, 1840.112440, 2.035865576, 212.1308986, 0.6896532611, Undefined, 44.01288000, 0.01859171136, 0.00001324488237, 0.01219122985
285.0000000, 3825000.000, 103.4804667, 364901.7909, 401865.2886, 1554.052288, 907.1640625, 1862.611620, 2.053224656, 211.6045150, 0.6865518049, Undefined, 44.01288000, 0.01872714731, 0.00001327690645, 0.01239864721
285.0000000, 3850000.000, 104.6347394, 364454.5964, 401249.2596, 1551.047775, 910.5405981, 1885.930812, 2.071221004, 211.0717528, 0.6834159102, Undefined, 44.01288000, 0.01886666815, 0.00001330952557, 0.01261391416
285.0000000, 3875000.000, 105.8052030, 364001.2717, 400625.1795, 1548.024326, 913.9795242, 1910.120172, 2.089893834, 210.5323833, 0.6802443365, Undefined, 44.01288000, 0.01901046474, 0.00001334276359, 0.01283751921
285.0000000, 3900000.000, 106.9924783, 363541.5860, 399992.7465, 1544.980804, 917.4831837, 1935.234253, 2.109285802, 209.9861639, 0.6770357666, Undefined, 44.01288000, 0.01915874163, 0.00001337664595, 0.01306999401
285.0000000, 3925000.000, 108.1972258, 363075.2933, 399351.6393, 1541.916012, 921.0540673, 1961.332514, 2.129443410, 209.4328368, 0.6737888005, Undefined, 44.01288000, 0.01931171840, 0.00001341119974, 0.01331191839
285.0000000, 3950000.000, 109.4201498, 362602.1319, 398701.5159, 1538.828678, 924.6948264, 1988.479897, 2.150417457, 208.8721275, 0.6705019472, Undefined, 44.01288000, 0.01946963119, 0.00001344645390, 0.01356392606
285.0000000, 3975000.000, 110.6620017, 362121.8224, 398042.0112, 1535.717456, 928.4082887, 2016.747500, 2.172263567, 208.3037437, 0.6671736169, Undefined, 44.01288000, 0.01963273444, 0.00001348243939, 0.01382671121
285.0000000, 4000000.000, 111.9235855, 361634.0661, 397372.7353, 1532.580914, 932.1974748, 2046.213342, 2.195042786, 207.7273730, 0.6638021112, Undefined, 44.01288000, 0.01980130281, 0.00001351918936, 0.01410103610
285.0000000, 4025000.000, 113.2057626, 361138.5434, 396693.2706, 1529.417527, 936.0656167, 2076.963254, 2.218822289, 207.1426813, 0.6603856124, Undefined, 44.01288000, 0.01997563347, 0.00001355673941, 0.01438773985
285.0000000, 4050000.000, 114.5094572, 360634.9112, 396003.1690, 1526.225668, 940.0161797, 2109.091914, 2.243676183, 206.5493108, 0.6569221713, Undefined, 44.01288000, 0.02015604862, 0.00001359512784, 0.01468774864
285.0000000, 4075000.000, 115.8356639, 360122.8007, 395301.9490, 1523.003592, 944.0528863, 2142.704052, 2.269686458, 205.9468770, 0.6534096940, Undefined, 44.01288000, 0.02034289842, 0.00001363439590, 0.01500208765
285.0000000, 4100000.000, 117.1854545, 359601.8147, 394589.0921, 1519.749431, 948.1797439, 2177.915864, 2.296944096, 205.3349661, 0.6498459259, Undefined, 44.01288000, 0.02053656438, 0.00001367458817, 0.01533189501
285.0000000, 4125000.000, 118.5599868, 359071.5242, 393864.0382, 1516.461174, 952.4010762, 2214.856679, 2.325550374, 204.7131320, 0.6462284341, Undefined, 44.01288000, 0.02073746326, 0.00001371575290, 0.01567843825
285.0000000, 4150000.000, 119.9605149, 358531.4650, 393126.1815, 1513.136652, 956.7215592, 2253.670920, 2.355618412, 204.0808923, 0.6425545866, Undefined, 44.01288000, 0.02094605162, 0.00001375794245, 0.01604313379
285.0000000, 4175000.000, 121.3884003, 357981.1334, 392374.8645, 1509.773521, 961.1462630, 2294.520453, 2.387275008, 203.4377241, 0.6388215297, Undefined, 44.01288000, 0.02116283114, 0.00001380121381, 0.01642757010
285.0000000, 4200000.000, 839.9705992, 189306.7684, 194306.9434, 814.2223202, 917.0156515, 2662.822862, 2.903792163, 468.1017216, 0.09287214108, Undefined, 44.01288000, 0.08904067708, 0.00008791284280, 0.009009864037
285.0000000, 4225000.000, 840.3012088, 189232.4586, 194260.4175, 813.9546608, 916.8925150, 2658.347105, 2.899300693, 468.7195865, 0.09338819417, Undefined, 44.01288000, 0.08908879991, 0.00008798935500, 0.008979810563
285.0000000, 4250000.000, 840.6304416, 189158.4341, 194214.1634, 813.6879959, 916.7704696, 2653.914612, 2.894851765, 469.3349880, 0.09390399514, Undefined, 44.01288000, 0.08913679822, 0.00008806562800, 0.008950055570
285.0000000, 4275000.000, 840.9583120, 189084.6921, 194168.1783, 813.4223156, 916.6495010, 2649.524681, 2.890444688, 469.9479518, 0.09441954520, Undefined, 44.01288000, 0.08918467298, 0.00008814166420, 0.008920594147
285.0000000, 4300000.000, 841.2848340, 189011.2298, 194122.4595, 813.1576100, 916.5295956, 2645.176627, 2.886078791, 470.5585035, 0.09493484558, Undefined, 44.01288000, 0.08923242513, 0.00008821746599, 0.008891421491
285.0000000, 4325000.000, 841.6100214, 188938.0444, 194077.0041, 812.8938694, 916.4107397, 2640.869781, 2.881753417, 471.1666678, 0.09544989748, Undefined, 44.01288000, 0.08928005562, 0.00008829303570, 0.008862532912
285.0000000, 4350000.000, 841.9338878, 188865.1331, 194031.8096, 812.6310843, 916.2929199, 2636.603485, 2.877467923, 471.7724695, 0.09596470208, Undefined, 44.01288000, 0.08932756538, 0.00008836837562, 0.008833923824
285.0000000, 4375000.000, 842.2564466, 188792.4934, 193986.8733, 812.3692453, 916.1761234, 2632.377101, 2.873221681, 472.3759326, 0.09647926055, Undefined, 44.01288000, 0.08937495534, 0.00008844348802, 0.008805589744
285.0000000, 4400000.000, 842.5777109, 188720.1225, 193942.1927, 812.1083432, 916.0603371, 2628.190002, 2.869014076, 472.9770809, 0.09699357407, Undefined, 44.01288000, 0.08942222640, 0.00008851837511, 0.008777526290
285.0000000, 4425000.000, 842.8976936, 188648.0179, 193897.7653, 811.8483689, 915.9455486, 2624.041574, 2.864844507, 473.5759376, 0.09750764379, Undefined, 44.01288000, 0.08946937946, 0.00008859303910, 0.008749729176
285.0000000, 4450000.000, 843.2164076, 188576.1769, 193853.5885, 811.5893135, 915.8317454, 2619.931219, 2.860712387, 474.1725259, 0.09802147085, Undefined, 44.01288000, 0.08951641541, 0.00008866748214, 0.008722194210
285.0000000, 4475000.000, 843.5338652, 188504.5972, 193809.6598, 811.3311682, 915.7189153, 2615.858350, 2.856617141, 474.7668683, 0.09853505639, Undefined, 44.01288000, 0.08956333512, 0.00008874170633, 0.008694917294
285.0000000, 4500000.000, 843.8500788, 188433.2762, 193765.9770, 811.0739243, 915.6070465, 2611.822393, 2.852558206, 475.3589870, 0.09904840151, Undefined, 44.01288000, 0.08961013948, 0.00008881571378, 0.008667894417
285.0000000, 4525000.000, 844.1650606, 188362.2115, 193722.5375, 810.8175733, 915.4961271, 2607.822788, 2.848535030, 475.9489040, 0.09956150733, Undefined, 44.01288000, 0.08965682934, 0.00008888950653, 0.008641121655
285.0000000, 4550000.000, 844.4788225, 188291.4006, 193679.3392, 810.5621068, 915.3861457, 2603.858985, 2.844547077, 476.5366408, 0.1000743750, Undefined, 44.01288000, 0.08970340554, 0.00008896308661, 0.008614595170
285.0000000, 4575000.000, 844.7913762, 188220.8413, 193636.3795, 810.3075166, 915.2770910, 2599.930446, 2.840593817, 477.1222187, 0.1005870055, Undefined, 44.01288000, 0.08974986892, 0.00008903645602, 0.008588311203
285.0000000, 4600000.000, 845.1027333, 188150.5312, 193593.6564, 810.0537945, 915.1689517, 2596.036644, 2.836674735, 477.7056584, 0.1010993999, Undefined, 44.01288000, 0.08979622032, 0.00008910961670, 0.008562266077
285.0000000, 4625000.000, 845.4129052, 188080.4679, 193551.1675, 809.8009326, 915.0617170, 2592.177064, 2.832789325, 478.2869807, 0.1016115595, Undefined, 44.01288000, 0.08984246056, 0.00008918257059, 0.008536456192
285.0000000, 4650000.000, 845.7219031, 188010.6494, 193508.9107, 809.5489229, 914.9553761, 2588.351201, 2.828937092, 478.8662056, 0.1021234851, Undefined, 44.01288000, 0.08988859044, 0.00008925531961, 0.008510878024
285.0000000, 4675000.000, 846.0297381, 187941.0733, 193466.8837, 809.2977576, 914.8499185, 2584.558561, 2.825117551, 479.4433532, 0.1026351778, Undefined, 44.01288000, 0.08993461077, 0.00008932786561, 0.008485528122
285.0000000, 4700000.000, 846.3364209, 187871.7374, 193425.0846, 809.0474292, 914.7453336, 2580.798660, 2.821330227, 480.0184431, 0.1031466387, Undefined, 44.01288000, 0.08998052234, 0.00008940021044, 0.008460403105
285.0000000, 4725000.000, 846.6419624, 187802.6396, 193383.5111, 808.7979301, 914.6416114, 2577.071023, 2.817574655, 480.5914946, 0.1036578688, Undefined, 44.01288000, 0.09002632594, 0.00008947235593, 0.008435499664
285.0000000, 4750000.000, 846.9463731, 187733.7777, 193342.1612, 808.5492528, 914.5387418, 2573.375186, 2.813850380, 481.1625267, 0.1041688692, Undefined, 44.01288000, 0.09007202234, 0.00008954430387, 0.008410814557
285.0000000, 4775000.000, 847.2496633, 187665.1498, 193301.0328, 808.3013901, 914.4367148, 2569.710692, 2.810156953, 481.7315583, 0.1046796408, Undefined, 44.01288000, 0.09011761231, 0.00008961605602, 0.008386344608
285.0000000, 4800000.000, 847.5518433, 187596.7536, 193260.1240, 808.0543346, 914.3355208, 2566.077097, 2.806493939, 482.2986078, 0.1051901846, Undefined, 44.01288000, 0.09016309660, 0.00008968761412, 0.008362086705
285.0000000, 4825000.000, 847.8529233, 187528.5872, 193219.4327, 807.8080794, 914.2351502, 2562.473963, 2.802860907, 482.8636934, 0.1057005016, Undefined, 44.01288000, 0.09020847597, 0.00008975897988, 0.008338037798
285.0000000, 4850000.000, 848.1529130, 187460.6486, 193178.9571, 807.5626174, 914.1355937, 2558.900860, 2.799257438, 483.4268330, 0.1062105929, Undefined, 44.01288000, 0.09025375115, 0.00008983015500, 0.008314194900
285.0000000, 4875000.000, 848.4518224, 187392.9358, 193138.6951, 807.3179418, 914.0368419, 2555.357370, 2.795683120, 483.9880443, 0.1067204593, Undefined, 44.01288000, 0.09029892289, 0.00008990114113, 0.008290555082
285.0000000, 4900000.000, 848.7496611, 187325.4468, 193098.6450, 807.0740456, 913.9388858, 2551.843079, 2.792137548, 484.5473448, 0.1072301019, Undefined, 44.01288000, 0.09034399190, 0.00008997193994, 0.008267115472
285.0000000, 4925000.000, 849.0464385, 187258.1798, 193058.8048, 806.8309222, 913.8417164, 2548.357585, 2.788620325, 485.1047516, 0.1077395216, Undefined, 44.01288000, 0.09038895890, 0.00009004255302, 0.008243873257
285.0000000, 4950000.000, 849.3421641, 187191.1328, 193019.1726, 806.5885651, 913.7453249, 2544.900490, 2.785131065, 485.6602817, 0.1082487194, Undefined, 44.01288000, 0.09043382461, 0.00009011298198, 0.008220825678
285.0000000, 4975000.000, 849.6368472, 187124.3039, 192979.7468, 806.3469676, 913.6497027, 2541.471407, 2.781669385, 486.2139516, 0.1087576961, Undefined, 44.01288000, 0.09047858972, 0.00009018322838, 0.008197970028
285.0000000, 5000000.000, 849.9304967, 187057.6915, 192940.5254, 806.1061233, 913.5548412, 2538.069954, 2.778234912, 486.7657779, 0.1092664528, Undefined, 44.01288000, 0.09052325492, 0.00009025329380, 0.008175303655
286.0000000, 100000.0000, 1.862354530, 405191.0851, 458886.5542, 2393.321013, 678.7417891, 872.7773748, 1.285875408, 261.9513493, 0.9938405668, Undefined, 44.01288000, 0.01339356544, 0.00001096818956, 0.003565631698
286.0000000, 125000.0000, 2.331575973, 405008.9662, 458620.7727, 2350.528722, 679.4476931, 874.7975812, 1.287512770, 261.7076103, 0.9922920715, Undefined, 44.01288000, 0.01338910903, 0.00001097653882, 0.003583298498
286.0000000, 150000.0000, 2.802274095, 404826.2674, 458354.2218, 2315.445750, 680.1591227, 876.8368555, 1.289164294, 261.4632827, 0.9907400661, Undefined, 44.01288000, 0.01338488571, 0.00001098492708, 0.003601123410
286.0000000, 175000.0000, 3.274460951, 404642.9843, 458086.8954, 2285.682155, 680.8761241, 878.8954416, 1.290830168, 261.2183610, 0.9891845224, Undefined, 44.01288000, 0.01338089749, 0.00001099335472, 0.003619108608
286.0000000, 200000.0000, 3.748148760, 404459.1121, 457818.7872, 2259.811346, 681.5987442, 880.9735878, 1.292510580, 260.9728396, 0.9876254118, Undefined, 44.01288000, 0.01337714637, 0.00001100182210, 0.003637256307
286.0000000, 225000.0000, 4.223349905, 404274.6460, 457549.8908, 2236.913136, 682.3270303, 883.0715471, 1.294205722, 260.7267128, 0.9860627053, Undefined, 44.01288000, 0.01337363439, 0.00001101032962, 0.003655568766
286.0000000, 250000.0000, 4.700076941, 404089.5813, 457280.1999, 2216.359220, 683.0610305, 885.1895773, 1.295915793, 260.4799751, 0.9844963735, Undefined, 44.01288000, 0.01337036360, 0.00001101887764, 0.003674048287
286.0000000, 275000.0000, 5.178342593, 403903.9130, 457009.7080, 2197.701448, 683.8007938, 887.3279406, 1.297640992, 260.2326206, 0.9829263867, Undefined, 44.01288000, 0.01336733607, 0.00001102746658, 0.003692697214
286.0000000, 300000.0000, 5.658159763, 403717.6363, 456738.4085, 2180.608917, 684.5463694, 889.4869047, 1.299381524, 259.9846434, 0.9813527148, Undefined, 44.01288000, 0.01336455389, 0.00001103609682, 0.003711517939
286.0000000, 325000.0000, 6.139541532, 403530.7460, 456466.2947, 2164.830329, 685.2978076, 891.6667418, 1.301137596, 259.7360377, 0.9797753273, Undefined, 44.01288000, 0.01336201919, 0.00001104476876, 0.003730512899
286.0000000, 350000.0000, 6.622501166, 403343.2371, 456193.3599, 2150.170343, 686.0551591, 893.8677296, 1.302909420, 259.4867974, 0.9781941932, Undefined, 44.01288000, 0.01335973414, 0.00001105348282, 0.003749684578
286.0000000, 375000.0000, 7.107052113, 403155.1044, 455919.5972, 2136.474100, 686.8184756, 896.0901510, 1.304697213, 259.2369165, 0.9766092812, Undefined, 44.01288000, 0.01335770093, 0.00001106223940, 0.003769035511
286.0000000, 400000.0000, 7.593208013, 402966.3428, 455644.9997, 2123.616754, 687.5878093, 898.3342943, 1.306501195, 258.9863888, 0.9750205595, Undefined, 44.01288000, 0.01335592178, 0.00001107103894, 0.003788568281
286.0000000, 425000.0000, 8.080982701, 402776.9469, 455369.5604, 2111.496187, 688.3632132, 900.6004533, 1.308321590, 258.7352081, 0.9734279959, Undefined, 44.01288000, 0.01335439895, 0.00001107988186, 0.003808285522
286.0000000, 450000.0000, 8.570390207, 402586.9112, 455093.2720, 2100.027801, 689.1447412, 902.8889277, 1.310158627, 258.4833681, 0.9718315578, Undefined, 44.01288000, 0.01335313474, 0.00001108876858, 0.003828189923
286.0000000, 475000.0000, 9.061444763, 402396.2305, 454816.1274, 2089.140731, 689.9324477, 905.2000229, 1.312012540, 258.2308622, 0.9702312122, Undefined, 44.01288000, 0.01335213150, 0.00001109769956, 0.003848284224
286.0000000, 500000.0000, 9.554160807, 402204.8991, 454538.1192, 2078.775016, 690.7263882, 907.5340502, 1.313883566, 257.9776842, 0.9686269254, Undefined, 44.01288000, 0.01335139159, 0.00001110667524, 0.003868571223
286.0000000, 525000.0000, 10.04855298, 402012.9114, 454259.2399, 2068.879478, 691.5266187, 909.8913271, 1.315771949, 257.7238273, 0.9670186636, Undefined, 44.01288000, 0.01335091744, 0.00001111569607, 0.003889053773
286.0000000, 550000.0000, 10.54463616, 401820.2618, 453979.4821, 2059.410078, 692.3331964, 912.2721775, 1.317677936, 257.4692849, 0.9654063922, Undefined, 44.01288000, 0.01335071151, 0.00001112476251, 0.003909734784
286.0000000, 575000.0000, 11.04242540, 401626.9444, 453698.8380, 2050.328653, 693.1461788, 914.6769317, 1.319601780, 257.2140502, 0.9637900762, Undefined, 44.01288000, 0.01335077631, 0.00001113387503, 0.003930617229
286.0000000, 600000.0000, 11.54193602, 401432.9534, 453417.2998, 2041.601908, 693.9656248, 917.1059265, 1.321543739, 256.9581164, 0.9621696804, Undefined, 44.01288000, 0.01335111438, 0.00001114303411, 0.003951704140
286.0000000, 625000.0000, 12.04318353, 401238.2829, 453134.8598, 2033.200628, 694.7915939, 919.5595056, 1.323504075, 256.7014765, 0.9605451687, Undefined, 44.01288000, 0.01335172833, 0.00001115224023, 0.003972998613
286.0000000, 650000.0000, 12.54618371, 401042.9269, 452851.5099, 2025.099030, 695.6241465, 922.0380198, 1.325483056, 256.4441235, 0.9589165047, Undefined, 44.01288000, 0.01335262079, 0.00001116149387, 0.003994503806
286.0000000, 675000.0000, 13.05095254, 400846.8791, 452567.2419, 2017.274249, 696.4633438, 924.5418267, 1.327480958, 256.1860503, 0.9572836514, Undefined, 44.01288000, 0.01335379447, 0.00001117079554, 0.004016222947
286.0000000, 700000.0000, 13.55750626, 400650.1334, 452282.0477, 2009.705913, 697.3092482, 927.0712917, 1.329498058, 255.9272495, 0.9556465714, Undefined, 44.01288000, 0.01335525210, 0.00001118014574, 0.004038159330
286.0000000, 725000.0000, 14.06586135, 400452.6836, 451995.9188, 2002.375791, 698.1619229, 929.6267872, 1.331534644, 255.6677138, 0.9540052265, Undefined, 44.01288000, 0.01335699648, 0.00001118954499, 0.004060316318
286.0000000, 750000.0000, 14.57603454, 400254.5231, 451708.8468, 1995.267506, 699.0214319, 932.2086939, 1.333591005, 255.4074359, 0.9523595783, Undefined, 44.01288000, 0.01335903046, 0.00001119899380, 0.004082697348
286.0000000, 775000.0000, 15.08804284, 400055.6455, 451420.8231, 1988.366286, 699.8878405, 934.8174001, 1.335667440, 255.1464080, 0.9507095875, Undefined, 44.01288000, 0.01336135693, 0.00001120849271, 0.004105305929
286.0000000, 800000.0000, 15.60190348, 399856.0443, 451131.8390, 1981.658765, 700.7612149, 937.4533022, 1.337764252, 254.8846226, 0.9490552144, Undefined, 44.01288000, 0.01336397887, 0.00001121804225, 0.004128145647
286.0000000, 825000.0000, 16.11763399, 399655.7126, 450841.8855, 1975.132809, 701.6416221, 940.1168053, 1.339881751, 254.6220719, 0.9473964186, Undefined, 44.01288000, 0.01336689928, 0.00001122764298, 0.004151220166
286.0000000, 850000.0000, 16.63525217, 399454.6438, 450550.9537, 1968.777365, 702.5291304, 942.8083228, 1.342020255, 254.3587479, 0.9457331594, Undefined, 44.01288000, 0.01337012124, 0.00001123729544, 0.004174533227
286.0000000, 875000.0000, 17.15477609, 399252.8308, 450259.0343, 1962.582343, 703.4238091, 945.5282772, 1.344180087, 254.0946427, 0.9440653951, Undefined, 44.01288000, 0.01337364788, 0.00001124700021, 0.004198088657
286.0000000, 900000.0000, 17.67622410, 399050.2668, 449966.1182, 1956.538499, 704.3257286, 948.2770999, 1.346361579, 253.8297481, 0.9423930835, Undefined, 44.01288000, 0.01337748240, 0.00001125675786, 0.004221890366
286.0000000, 925000.0000, 18.19961486, 398846.9445, 449672.1959, 1950.637346, 705.2349604, 951.0552318, 1.348565067, 253.5640558, 0.9407161819, Undefined, 44.01288000, 0.01338162806, 0.00001126656897, 0.004245942351
286.0000000, 950000.0000, 18.72496732, 398642.8567, 449377.2577, 1944.871077, 706.1515772, 953.8631232, 1.350790898, 253.2975576, 0.9390346468, Undefined, 44.01288000, 0.01338608819, 0.00001127643415, 0.004270248699
286.0000000, 975000.0000, 19.25230073, 398437.9962, 449081.2940, 1939.232487, 707.0756527, 956.7012346, 1.353039425, 253.0302448, 0.9373484340, Undefined, 44.01288000, 0.01339086617, 0.00001128635398, 0.004294813588
286.0000000, 1000000.000, 19.78163467, 398232.3553, 448784.2949, 1933.714915, 708.0072619, 959.5700363, 1.355311009, 252.7621090, 0.9356574988, Undefined, 44.01288000, 0.01339596548, 0.00001129632910, 0.004319641292
286.0000000, 1025000.000, 20.31298900, 398025.9266, 448486.2503, 1928.312195, 708.9464812, 962.4700094, 1.357606018, 252.4931412, 0.9339617957, Undefined, 44.01288000, 0.01340138963, 0.00001130636011, 0.004344736180
286.0000000, 1050000.000, 20.84638395, 397818.7023, 448187.1500, 1923.018599, 709.8933880, 965.4016455, 1.359924831, 252.2233326, 0.9322612784, Undefined, 44.01288000, 0.01340714225, 0.00001131644767, 0.004370102724
286.0000000, 1075000.000, 21.38184007, 397610.6746, 447886.9837, 1917.828803, 710.8480609, 968.3654473, 1.362267833, 251.9526742, 0.9305558999, Undefined, 44.01288000, 0.01341322700, 0.00001132659241, 0.004395745498
286.0000000, 1100000.000, 21.91937822, 397401.8355, 447585.7408, 1912.737846, 711.8105802, 971.3619290, 1.364635419, 251.6811568, 0.9288456126, Undefined, 44.01288000, 0.01341964764, 0.00001133679500, 0.004421669182
286.0000000, 1125000.000, 22.45901966, 397192.1770, 447283.4106, 1907.741102, 712.7810271, 974.3916165, 1.367027992, 251.4087711, 0.9271303681, Undefined, 44.01288000, 0.01342640800, 0.00001134705610, 0.004447878565
286.0000000, 1150000.000, 23.00078597, 396981.6907, 446979.9821, 1902.834242, 713.7594845, 977.4550477, 1.369445967, 251.1355075, 0.9254101170, Undefined, 44.01288000, 0.01343351201, 0.00001135737639, 0.004474378551
286.0000000, 1175000.000, 23.54469911, 396770.3684, 446675.4444, 1898.013218, 714.7460364, 980.5527729, 1.371889766, 250.8613566, 0.9236848093, Undefined, 44.01288000, 0.01344096365, 0.00001136775658, 0.004501174158
286.0000000, 1200000.000, 24.09078140, 396558.2014, 446369.7862, 1893.274232, 715.7407684, 983.6853553, 1.374359822, 250.5863085, 0.9219543942, Undefined, 44.01288000, 0.01344876702, 0.00001137819735, 0.004528270523
286.0000000, 1225000.000, 24.63905557, 396345.1813, 446062.9960, 1888.613719, 716.7437677, 986.8533712, 1.376856578, 250.3103534, 0.9202188200, Undefined, 44.01288000, 0.01345692629, 0.00001138869944, 0.004555672909
286.0000000, 1250000.000, 25.18954472, 396131.2991, 445755.0622, 1884.028328, 717.7551226, 990.0574105, 1.379380487, 250.0334810, 0.9184780341, Undefined, 44.01288000, 0.01346544570, 0.00001139926358, 0.004583386702
286.0000000, 1275000.000, 25.74227236, 395916.5459, 445445.9729, 1879.514902, 718.7749233, 993.2980772, 1.381932014, 249.7556812, 0.9167319832, Undefined, 44.01288000, 0.01347432963, 0.00001140989050, 0.004611417424
286.0000000, 1300000.000, 26.29726239, 395700.9126, 445135.7162, 1875.070468, 719.8032615, 996.5759894, 1.384511634, 249.4769436, 0.9149806128, Undefined, 44.01288000, 0.01348358251, 0.00001142058098, 0.004639770727
286.0000000, 1325000.000, 26.85453917, 395484.3900, 444824.2797, 1870.692218, 720.8402303, 999.8917806, 1.387119834, 249.1972575, 0.9132238678, Undefined, 44.01288000, 0.01349320890, 0.00001143133577, 0.004668452406
286.0000000, 1350000.000, 27.41412746, 395266.9686, 444511.6510, 1866.377498, 721.8859247, 1003.246099, 1.389757114, 248.9166122, 0.9114616920, Undefined, 44.01288000, 0.01350321344, 0.00001144215566, 0.004697468397
286.0000000, 1375000.000, 27.97605247, 395048.6389, 444197.8175, 1862.123799, 722.9404411, 1006.639609, 1.392423984, 248.6349968, 0.9096940282, Undefined, 44.01288000, 0.01351360089, 0.00001145304147, 0.004726824787
286.0000000, 1400000.000, 28.54033988, 394829.3910, 443882.7662, 1857.928743, 724.0038780, 1010.072992, 1.395120969, 248.3524000, 0.9079208183, Undefined, 44.01288000, 0.01352437610, 0.00001146399400, 0.004756527815
286.0000000, 1425000.000, 29.10701580, 394609.2150, 443566.4840, 1853.790076, 725.0763353, 1013.546944, 1.397848606, 248.0688107, 0.9061420033, Undefined, 44.01288000, 0.01353554403, 0.00001147501409, 0.004786583875
286.0000000, 1450000.000, 29.67610685, 394388.1009, 443248.9575, 1849.705660, 726.1579150, 1017.062182, 1.400607445, 247.7842173, 0.9043575229, Undefined, 44.01288000, 0.01354710977, 0.00001148610258, 0.004816999529
286.0000000, 1475000.000, 30.24764011, 394166.0383, 442930.1731, 1845.673460, 727.2487208, 1020.619437, 1.403398050, 247.4986080, 0.9025673159, Undefined, 44.01288000, 0.01355907852, 0.00001149726033, 0.004847781504
286.0000000, 1500000.000, 30.82164319, 393943.0167, 442610.1170, 1841.691544, 728.3488583, 1024.219460, 1.406221001, 247.2119709, 0.9007713200, Undefined, 44.01288000, 0.01357145560, 0.00001150848824, 0.004878936702
286.0000000, 1525000.000, 31.39814418, 393719.0255, 442288.7751, 1837.758071, 729.4584351, 1027.863023, 1.409076890, 246.9242940, 0.8989694718, Undefined, 44.01288000, 0.01358424643, 0.00001151978719, 0.004910472204
286.0000000, 1550000.000, 31.97717173, 393494.0538, 441966.1330, 1833.871288, 730.5775608, 1031.550916, 1.411966328, 246.6355649, 0.8971617066, Undefined, 44.01288000, 0.01359745659, 0.00001153115810, 0.004942395277
286.0000000, 1575000.000, 32.55875500, 393268.0904, 441642.1760, 1830.029521, 731.7063471, 1035.283948, 1.414889938, 246.3457710, 0.8953479589, Undefined, 44.01288000, 0.01361109177, 0.00001154260191, 0.004974713382
286.0000000, 1600000.000, 33.14292372, 393041.1242, 441316.8893, 1826.231174, 732.8449077, 1039.062953, 1.417848363, 246.0548996, 0.8935281615, Undefined, 44.01288000, 0.01362515780, 0.00001155411956, 0.005007434174
286.0000000, 1625000.000, 33.72970820, 392813.1436, 440990.2577, 1822.474720, 733.9933586, 1042.888782, 1.420842260, 245.7629376, 0.8917022465, Undefined, 44.01288000, 0.01363966066, 0.00001156571203, 0.005040565518
286.0000000, 1650000.000, 34.31913930, 392584.1369, 440662.2657, 1818.758701, 735.1518178, 1046.762313, 1.423872305, 245.4698717, 0.8898701442, Undefined, 44.01288000, 0.01365460645, 0.00001157738030, 0.005074115489
286.0000000, 1675000.000, 34.91124853, 392354.0922, 440332.8976, 1815.081720, 736.3204059, 1050.684445, 1.426939192, 245.1756886, 0.8880317840, Undefined, 44.01288000, 0.01367000144, 0.00001158912540, 0.005108092381
286.0000000, 1700000.000, 35.50606796, 392122.9972, 440002.1372, 1811.442438, 737.4992456, 1054.656101, 1.430043633, 244.8803745, 0.8861870939, Undefined, 44.01288000, 0.01368585204, 0.00001160094834, 0.005142504715
286.0000000, 1725000.000, 36.10363034, 391890.8396, 439669.9683, 1807.839574, 738.6884619, 1058.678229, 1.433186361, 244.5839153, 0.8843360003, Undefined, 44.01288000, 0.01370216481, 0.00001161285018, 0.005177361251
286.0000000, 1750000.000, 36.70396905, 391657.6067, 439336.3740, 1804.271897, 739.8881827, 1062.751804, 1.436368128, 244.2862968, 0.8824784284, Undefined, 44.01288000, 0.01371894648, 0.00001162483199, 0.005212670988
286.0000000, 1775000.000, 37.30711814, 391423.2856, 439001.3374, 1800.738225, 741.0985380, 1066.877826, 1.439589706, 243.9875045, 0.8806143019, Undefined, 44.01288000, 0.01373620396, 0.00001163689488, 0.005248443179
286.0000000, 1800000.000, 37.91311233, 391187.8632, 438664.8412, 1797.237422, 742.3196606, 1071.057325, 1.442851890, 243.6875236, 0.8787435432, Undefined, 44.01288000, 0.01375394430, 0.00001164903996, 0.005284687340
